Year,Month,Day,Week Number,Corridor,Workday,Station,Period,Ridership,N_trains,Covid19
2019,September,12,37,Corridor_3,y,Station_16,Midday,1269,1,0
2019,September,12,37,Corridor_3,y,Station_12,AM Peak,1442,2,0
2019,September,12,37,Corridor_3,y,Station_17,AM Peak,4241,4,0
2019,September,12,37,Corridor_3,y,Station_18,PM Peak,39,1,0
2019,September,12,37,Corridor_3,y,Station_23,AM Peak,1151,1,0
2019,September,12,37,Corridor_3,y,Station_13,AM Peak,2209,2,0
2019,September,12,37,Corridor_3,y,Station_13,Midday,348,5,0
2019,September,12,37,Corridor_3,y,Station_13,PM Peak,367,3,0
2019,September,12,37,Corridor_3,y,Station_3,AM Peak,1279,11,0
2019,September,12,37,Corridor_3,y,Station_3,Evening,8862,16,0
2019,September,12,37,Corridor_3,y,Station_3,Midday,2046,17,0
2019,September,12,37,Corridor_3,y,Station_3,PM Peak,12133,13,0
2019,September,12,37,Corridor_3,y,Station_15,AM Peak,2275,2,0
2019,September,12,37,Corridor_3,y,Station_15,Midday,967,1,0
2019,September,12,37,Corridor_5,y,Station_19,AM Peak,8202,8,0
2019,September,12,37,Corridor_5,y,Station_19,Midday,2454,2,0
2019,September,12,37,Corridor_5,y,Station_3,Evening,1639,2,0
2019,September,12,37,Corridor_5,y,Station_3,PM Peak,8394,8,0
2019,September,12,37,Corridor_6,y,Station_20,AM Peak,3340,4,0
2019,September,12,37,Corridor_6,y,Station_20,Midday,834,1,0
2019,September,12,37,Corridor_6,y,Station_3,Evening,1092,3,0
2019,September,12,37,Corridor_6,y,Station_3,PM Peak,3099,4,0
2019,September,12,37,Corridor_7,y,Station_24,Evening,31,3,0
2019,September,12,37,Corridor_7,y,Station_24,Midday,224,3,0
2019,September,12,37,Corridor_7,y,Station_24,PM Peak,114,2,0
2019,September,12,37,Corridor_7,y,Station_21,AM Peak,4214,5,0
2019,September,12,37,Corridor_7,y,Station_21,Midday,2156,4,0
2019,September,12,37,Corridor_7,y,Station_3,Evening,1578,7,0
2019,September,12,37,Corridor_7,y,Station_3,Midday,251,5,0
2019,September,12,37,Corridor_7,y,Station_3,PM Peak,4631,5,0
2019,September,13,37,Corridor_1,y,Station_1,AM Peak,4585,6,0
2019,September,13,37,Corridor_1,y,Station_1,Midday,890,1,0
2019,September,13,37,Corridor_1,y,Station_2,Evening,120,3,0
2019,September,13,37,Corridor_1,y,Station_2,Midday,386,4,0
2019,September,13,37,Corridor_1,y,Station_2,PM Peak,84,1,0
2019,September,13,37,Corridor_1,y,Station_6,AM Peak,220,1,0
2019,September,13,37,Corridor_1,y,Station_6,Midday,789,2,0
2019,September,13,37,Corridor_1,y,Station_3,Evening,1502,7,0
2019,September,13,37,Corridor_1,y,Station_3,Midday,735,6,0
2019,September,13,37,Corridor_1,y,Station_3,PM Peak,4841,5,0
2019,September,13,37,Corridor_4,y,Station_7,AM Peak,380,1,0
2019,September,13,37,Corridor_4,y,Station_7,Evening,121,2,0
2019,September,13,37,Corridor_4,y,Station_7,Midday,337,1,0
2019,September,13,37,Corridor_4,y,Station_8,AM Peak,1144,2,0
2019,September,13,37,Corridor_4,y,Station_9,AM Peak,3826,4,0
2019,September,13,37,Corridor_4,y,Station_9,Evening,38,1,0
2019,September,13,37,Corridor_4,y,Station_9,Midday,1143,2,0
2019,September,13,37,Corridor_4,y,Station_9,PM Peak,222,1,0
2019,September,13,37,Corridor_4,y,Station_11,AM Peak,249,1,0
2019,September,13,37,Corridor_4,y,Station_11,Evening,65,2,0
2019,September,13,37,Corridor_4,y,Station_11,Midday,744,5,0
2019,September,13,37,Corridor_4,y,Station_11,PM Peak,94,1,0
2019,September,13,37,Corridor_4,y,Station_3,AM Peak,39,1,0
2019,September,13,37,Corridor_4,y,Station_3,Evening,1549,6,0
2019,September,13,37,Corridor_4,y,Station_3,Midday,897,6,0
2019,September,13,37,Corridor_4,y,Station_3,PM Peak,5196,7,0
2019,September,13,37,Corridor_2,y,Station_5,AM Peak,9918,12,0
2019,September,13,37,Corridor_2,y,Station_5,Evening,1259,15,0
2019,September,13,37,Corridor_2,y,Station_5,Midday,3913,23,0
2019,September,13,37,Corridor_2,y,Station_5,PM Peak,1834,12,0
2019,September,13,37,Corridor_2,y,Station_14,AM Peak,866,1,0
2019,September,13,37,Corridor_2,y,Station_14,Evening,82,1,0
2019,September,13,37,Corridor_2,y,Station_3,AM Peak,462,12,0
2019,September,13,37,Corridor_2,y,Station_3,Evening,5186,15,0
2019,September,13,37,Corridor_2,y,Station_3,Midday,2006,25,0
2019,September,13,37,Corridor_2,y,Station_3,PM Peak,9365,13,0
2019,September,13,37,Corridor_3,y,Station_4,AM Peak,1810,4,0
2019,September,13,37,Corridor_3,y,Station_4,Evening,3026,14,0
2019,September,13,37,Corridor_3,y,Station_4,Midday,3186,11,0
2019,September,13,37,Corridor_3,y,Station_4,PM Peak,2180,6,0
2019,September,13,37,Corridor_3,y,Station_16,Midday,692,1,0
2019,September,13,37,Corridor_3,y,Station_12,AM Peak,1270,2,0
2019,September,13,37,Corridor_3,y,Station_17,AM Peak,3586,4,0
2019,September,13,37,Corridor_3,y,Station_18,PM Peak,41,1,0
2019,September,13,37,Corridor_3,y,Station_23,AM Peak,959,1,0
2019,September,13,37,Corridor_3,y,Station_13,AM Peak,1912,2,0
2019,September,13,37,Corridor_3,y,Station_13,Midday,830,6,0
2019,September,13,37,Corridor_3,y,Station_13,PM Peak,421,3,0
2019,September,13,37,Corridor_3,y,Station_3,AM Peak,1191,11,0
2019,September,13,37,Corridor_3,y,Station_3,Evening,6669,16,0
2019,September,13,37,Corridor_3,y,Station_3,Midday,2487,17,0
2019,September,13,37,Corridor_3,y,Station_3,PM Peak,10978,13,0
2019,September,13,37,Corridor_3,y,Station_15,AM Peak,1942,2,0
2019,September,13,37,Corridor_3,y,Station_15,Midday,810,1,0
2019,September,13,37,Corridor_5,y,Station_19,AM Peak,7036,8,0
2019,September,13,37,Corridor_5,y,Station_19,Midday,2010,2,0
2019,September,13,37,Corridor_5,y,Station_3,Evening,1176,2,0
2019,September,13,37,Corridor_5,y,Station_3,PM Peak,7361,8,0
2019,September,13,37,Corridor_6,y,Station_20,AM Peak,2847,4,0
2019,September,13,37,Corridor_6,y,Station_20,Midday,746,1,0
2019,September,13,37,Corridor_6,y,Station_3,Evening,751,3,0
2019,September,13,37,Corridor_6,y,Station_3,PM Peak,2801,4,0
2019,September,13,37,Corridor_7,y,Station_24,Evening,25,3,0
2019,September,13,37,Corridor_7,y,Station_24,Midday,182,3,0
2019,September,13,37,Corridor_7,y,Station_24,PM Peak,104,2,0
2019,September,13,37,Corridor_7,y,Station_21,AM Peak,3610,5,0
2019,September,13,37,Corridor_7,y,Station_21,Midday,1922,4,0
2019,September,13,37,Corridor_7,y,Station_3,Evening,1221,7,0
2019,September,13,37,Corridor_7,y,Station_3,Midday,352,5,0
2019,September,13,37,Corridor_7,y,Station_3,PM Peak,4272,5,0
2019,September,14,37,Corridor_1,n,Station_1,Weekend/Holiday,734,5,0
2019,September,14,37,Corridor_1,n,Station_2,Weekend/Holiday,516,8,0
2019,September,14,37,Corridor_1,n,Station_3,Weekend/Holiday,1086,12,0
2019,September,14,37,Corridor_2,n,Station_5,Weekend/Holiday,5631,36,0
2019,September,14,37,Corridor_2,n,Station_3,Weekend/Holiday,5190,36,0
2019,September,14,37,Corridor_3,n,Station_4,Weekend/Holiday,8419,35,0
2019,September,14,37,Corridor_3,n,Station_23,Weekend/Holiday,747,4,0
2019,September,14,37,Corridor_3,n,Station_3,Weekend/Holiday,8338,40,0
2019,September,15,37,Corridor_1,n,Station_1,Weekend/Holiday,664,5,0
2019,September,15,37,Corridor_1,n,Station_2,Weekend/Holiday,380,8,0
2019,September,15,37,Corridor_1,n,Station_3,Weekend/Holiday,742,12,0
2019,September,15,37,Corridor_2,n,Station_5,Weekend/Holiday,4950,36,0
2019,September,15,37,Corridor_2,n,Station_3,Weekend/Holiday,4422,36,0
2019,September,15,37,Corridor_3,n,Station_4,Weekend/Holiday,8145,35,0
2019,September,15,37,Corridor_3,n,Station_23,Weekend/Holiday,523,4,0
2019,September,15,37,Corridor_3,n,Station_3,Weekend/Holiday,7478,40,0
2019,September,16,38,Corridor_1,y,Station_1,AM Peak,5569,6,0
2019,September,16,38,Corridor_1,y,Station_1,Midday,998,1,0
2019,September,16,38,Corridor_1,y,Station_2,Evening,54,3,0
2019,September,16,38,Corridor_1,y,Station_2,Midday,374,4,0
2019,September,16,38,Corridor_1,y,Station_2,PM Peak,56,1,0
2019,September,16,38,Corridor_1,y,Station_6,AM Peak,297,1,0
2019,September,16,38,Corridor_1,y,Station_6,Midday,913,2,0
2019,September,16,38,Corridor_1,y,Station_3,Evening,1838,7,0
2019,September,16,38,Corridor_1,y,Station_3,Midday,539,6,0
2019,September,16,38,Corridor_1,y,Station_3,PM Peak,5613,5,0
2019,September,16,38,Corridor_4,y,Station_7,AM Peak,468,1,0
2019,September,16,38,Corridor_4,y,Station_7,Evening,44,2,0
2019,September,16,38,Corridor_4,y,Station_7,Midday,403,1,0
2019,September,16,38,Corridor_4,y,Station_8,AM Peak,1302,2,0
2019,September,16,38,Corridor_4,y,Station_9,AM Peak,4394,4,0
2019,September,16,38,Corridor_4,y,Station_9,Evening,28,1,0
2019,September,16,38,Corridor_4,y,Station_9,Midday,1412,2,0
2019,September,16,38,Corridor_4,y,Station_9,PM Peak,131,1,0
2019,September,16,38,Corridor_4,y,Station_11,AM Peak,294,1,0
2019,September,16,38,Corridor_4,y,Station_11,Evening,42,2,0
2019,September,16,38,Corridor_4,y,Station_11,Midday,836,5,0
2019,September,16,38,Corridor_4,y,Station_11,PM Peak,52,1,0
2019,September,16,38,Corridor_4,y,Station_3,AM Peak,38,1,0
2019,September,16,38,Corridor_4,y,Station_3,Evening,1743,6,0
2019,September,16,38,Corridor_4,y,Station_3,Midday,707,6,0
2019,September,16,38,Corridor_4,y,Station_3,PM Peak,6022,7,0
2019,September,16,38,Corridor_2,y,Station_5,AM Peak,11526,12,0
2019,September,16,38,Corridor_2,y,Station_5,Evening,582,15,0
2019,September,16,38,Corridor_2,y,Station_5,Midday,3975,23,0
2019,September,16,38,Corridor_2,y,Station_5,PM Peak,855,12,0
2019,September,16,38,Corridor_2,y,Station_14,AM Peak,922,1,0
2019,September,16,38,Corridor_2,y,Station_14,Evening,42,1,0
2019,September,16,38,Corridor_2,y,Station_3,AM Peak,512,12,0
2019,September,16,38,Corridor_2,y,Station_3,Evening,4244,15,0
2019,September,16,38,Corridor_2,y,Station_3,Midday,1535,25,0
2019,September,16,38,Corridor_2,y,Station_3,PM Peak,10967,13,0
2019,September,16,38,Corridor_3,y,Station_4,AM Peak,2042,3,0
2019,September,16,38,Corridor_3,y,Station_4,Evening,1359,14,0
2019,September,16,38,Corridor_3,y,Station_4,Midday,3226,11,0
2019,September,16,38,Corridor_3,y,Station_4,PM Peak,1240,6,0
2019,September,16,38,Corridor_3,y,Station_16,Midday,1233,1,0
2019,September,16,38,Corridor_3,y,Station_12,AM Peak,1410,2,0
2019,September,16,38,Corridor_3,y,Station_17,AM Peak,4363,4,0
2019,September,16,38,Corridor_3,y,Station_18,PM Peak,27,1,0
2019,September,16,38,Corridor_3,y,Station_23,AM Peak,1134,1,0
2019,September,16,38,Corridor_3,y,Station_13,AM Peak,2152,2,0
2019,September,16,38,Corridor_3,y,Station_13,Midday,317,5,0
2019,September,16,38,Corridor_3,y,Station_13,PM Peak,253,3,0
2019,September,16,38,Corridor_3,y,Station_3,AM Peak,1294,11,0
2019,September,16,38,Corridor_3,y,Station_3,Evening,5456,16,0
2019,September,16,38,Corridor_3,y,Station_3,Midday,1961,17,0
2019,September,16,38,Corridor_3,y,Station_3,PM Peak,12287,13,0
2019,September,16,38,Corridor_3,y,Station_15,AM Peak,2277,2,0
2019,September,16,38,Corridor_3,y,Station_15,Midday,888,1,0
2019,September,16,38,Corridor_5,y,Station_19,AM Peak,8206,8,0
2019,September,16,38,Corridor_5,y,Station_19,Midday,2495,2,0
2019,September,16,38,Corridor_5,y,Station_3,Evening,1454,2,0
2019,September,16,38,Corridor_5,y,Station_3,PM Peak,8899,8,0
2019,September,16,38,Corridor_6,y,Station_20,AM Peak,3359,4,0
2019,September,16,38,Corridor_6,y,Station_20,Midday,891,1,0
2019,September,16,38,Corridor_6,y,Station_3,Evening,1024,3,0
2019,September,16,38,Corridor_6,y,Station_3,PM Peak,3302,4,0
2019,September,16,38,Corridor_7,y,Station_24,Evening,19,2,0
2019,September,16,38,Corridor_7,y,Station_24,Midday,175,3,0
2019,September,16,38,Corridor_7,y,Station_24,PM Peak,66,2,0
2019,September,16,38,Corridor_7,y,Station_21,AM Peak,4244,5,0
2019,September,16,38,Corridor_7,y,Station_21,Midday,2226,4,0
2019,September,16,38,Corridor_7,y,Station_3,Evening,1471,7,0
2019,September,16,38,Corridor_7,y,Station_3,Midday,249,5,0
2019,September,16,38,Corridor_7,y,Station_3,PM Peak,4878,5,0
2019,September,17,38,Corridor_1,y,Station_1,AM Peak,5578,6,0
2019,September,17,38,Corridor_1,y,Station_1,Midday,993,1,0
2019,September,17,38,Corridor_1,y,Station_2,Evening,61,3,0
